event_id,log_template,entity_node_id,action_node_id,status_node_id,is_anomaly,is_anomaly_reason
549,Server Administrator: Instrumentation Service EventID: <*> Voltage sensor <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Chassis location: Main System Chassis Previous state was: <*> <*> Discrete voltage state: <*>,ServerAdministrator_72,Register_283,none_512,False,"The log message indicates that Byte range locking is turned ON, which is a normal process."
891,Server Administrator: Instrumentation Service EventID: <*> Redundancy lost Redundancy unit: BMC <*> Redundancy Chassis location: Main System Chassis Previous redundancy state was: Unknown,ServerAdministrator_72,RedundancyLost_288,none_523,False,The log message appears to be a standard kernel trace message indicating the addition of a panfs trace buffer.
997,"Server Administrator: Instrumentation Service EventID: <*> Power supply detected a failure Sensor location: PS <*> Status Chassis location: Main System Chassis Previous state was: Unknown Power Supply type: AC Power Supply state: Presence detected, Failure detected, AC lost",ServerAdministrator_72,Register_283,failure_513,False,The log message indicates a normal execution process of ntpdate syncing time with a time server.
1194,Server Administrator: Instrumentation Service EventID: <*> Memory device status is critical Memory device location: DIMM<*>_A Possible memory module event cause:Multi bit error encountered,ServerAdministrator_72,StatusIsCritical_289,none_524,False,The log message indicates a normal registration of a major number for a device
699,Server Administrator: Instrumentation Service EventID: <*> Voltage sensor detected a failure value Sensor location: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Discrete voltage state: Bad,ServerAdministrator_72,Register_283,failure_514,True,"The log message indicates a kernel panic common error, which is an abnormal execution process."
10,Server Administrator: Instrumentation Service EventID: <*> Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): <*>.<*>,ServerAdministrator_72,ReturningTo_290,normal_525,True,"The log message indicates a failure to initialize IPS due to running out of memory, which is an abnormal execution process."
343,Server Administrator: Instrumentation Service EventID: <*> Temperature sensor <*> <*> <*> <*> <*> <*> <*> <*> Temp Chassis location: Main System Chassis Previous state was: Unknown Temperature sensor value (in Degrees Celsius): <*>.<*>,ServerAdministrator_72,Monitoring_285,none_520,True,"The log message contains placeholders <*> which are not filled in, indicating a potential issue with the execution process."
9,Server Administrator: Instrumentation Service EventID: <*> Temperature sensor <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Temperature sensor value (in Degrees Celsius): <*>.<*>,ServerAdministrator_72,Initialize_291,none_526,False,"The log message indicates an update to a timestamp file, which is a common and expected execution process."
91,Server Administrator: Instrumentation Service EventID: <*> Server Administrator startup complete,ServerAdministrator_72,Register_283,none_515,True,"The log message contains kernel errors related to InfiniHost port, indicating a potential issue with the network interface."
90,Server Administrator: Instrumentation Service EventID: <*> Server Administrator starting,ServerAdministrator_72,Starting_292,none_527,True,The log message format does not match the expected format for a normal execution process
548,Server Administrator: Instrumentation Service EventID: <*> Voltage sensor <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Discrete voltage state: <*>,ServerAdministrator_72,Register_283,none_516,False,This log message indicates a normal process of discovering a new IB node and assigning it an LID.
312,"<*> Caught signal <*>, un-registering and exiting.",Signal_25,Un-registeringAndExiting_51,none_71,False,This log message indicates a normal shutdown process for the system.
88,<*> Starting <*> succeeded,Starting_73,Start_293,successful_528,False,This log message indicates a normal shutdown process for the ntpd service.
480,"kernel: THH(<*>): handle_eqe_ib_events: QP event on qpn= <*> event type is VAPI_LOCAL_WQ_ACCESS_VIOL_ERROR (<*>), syndrome=<*>",Thh_74,Initialized_294,error_529,True,The log message indicates a kernel panic which is an abnormal execution process
1188,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/cmdif_comm.c[<*>]: XHH_cmd_eventh: could not find context by token. token=<*>,Thh_74,Register_295,error_530,True,"The log message indicates a BIOS update, which can be considered abnormal as it is not a regular execution process."
1150,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/hob_comm.c[<*>]: XHH_hob_register_> THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/hob_comm.c[<*>]: XHH_hob_register_mr: Device in FATAL state,Thh_74,Register_296,FATAL_531,False,"The log message indicates the kernel logging daemon starting, which is a normal process."
977,"kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/cmdif_comm.c[<*>]: Command not completed after timeout: <*> (<*>), token=<*>, pid=<*>, go=<*>",Thh_74,none_297,timeout_532,False,"This log message indicates the version of the NET-SNMP software running, which is a normal part of the execution process."
909,kernel: THH(<*>): mnt_projects/sysapps/src/ib/topspin/topspin-src-<*>.<*>.<*>-<*>/third_party/thca<*>_linux/kernel/mlxhh/thh/obj_host_amd<*>_custom<*>_rhel<*>/mod_thh/cmdif.c[<*>]: Failed command <*> <*> status=<*> (<*> - unexpected error - fatal),Thh_74,Register_298,fatal error_533,True,The log message indicates a failure in the execution process.
1004,kernel: Tavor HCA Driver: probe of <*>:<*>:<*>.<*> failed with error -<*>,TavorHcaDriver_75,Probe_299,error_534,True,"The log message indicates that the process received a termination or stop signal, which is abnormal behavior for a normal execution process."
952,<*> bogus UDP packet length: <*>,UdpPacket_76,none_300,bogus_535,False,This log message indicates a temperature change report for a device. It does not indicate any abnormal execution process.
275,"kernel: ehci_hcd <*>:<*>:<*>d.<*>: USB <*>.<*> enabled, EHCI <*>.<*>, driver <*>-May-<*>",Usb_77,Register_301,none_536,True,"The log message indicates a kernel tainted issue, which is typically considered abnormal in execution processes."
840,drivers/usb/input/hid-core.c: v<*>.<*>:USB HID core driver,Usb_77,Driver_302,none_537,True,"The log message indicates that a smartd process has failed, which is an abnormal execution process."
890,USB Universal Host Controller Interface driver v<*>.<*>,UsbUniversalHostControllerInterfaceDriver_78,Register_303,none_538,False,"The log message indicates unmounting filesystems, which is a normal execution process."
281,kernel: USB Universal Host Controller Interface driver v<*>.<*>,UsbUniversalHostControllerInterfaceDriver_78,Initializing_304,none_539,False,"This log message indicates that the SSH server is listening on a specific port, which is a normal execution process."
788,Uniform Multi-Platform E-IDE driver Revision: <*>.<*>alpha<*>,UniformMulti-platformE-ideDriver_79,none_305,none_540,False,"The log message indicates a successful NFS execution process, which is considered normal."
848,- User ID: CentOS-<*> (Kernel Module GPG key),User_80,none_306,none_541,True,The log message indicates a denial of read access which could be abnormal behavior
1055,"- User ID: Red Hat, Inc. (Kernel Module GPG key)",User_80,Register_307,none_542,True,Error message indicating port binding failure
1167,VFS: Can't find a valid FAT filesystem on dev loop<*>.,Vfs_81,Finding_312,invalid_548,True,"The log message indicates that Privacy Extensions have been disabled, which can be considered abnormal behavior in certain contexts."
24,VFS: file-max limit <*> reached,Vfs_81,Reached_313,limit_549,True,"The log message indicates a forceful port down due to a LID conflict, which is an abnormal execution process."
774,VFS: Disk quotas dquot_<*>.<*>.<*>,Vfs_81,none_314,none_550,False,"The log message indicates the start of the udevd daemon, which is a normal execution process."
522,kernel: VIPKL(<*>): Inside CQM_create_cq: Unable to register HH CQ. hh_ret = -<*>,Vipkl_82,Register_315,unable_551,False,"The log message indicates a standard file system check process recovering the journal, which is a common and expected operation."
55,kernel: VIPKL(<*>): [create_mr] MM_bld_hh_mr failed (-<*>:VAPI_EAGAIN),Vipkl_82,Create_316,failed_552,False,The log message indicates a normal startup process of the cron daemon.
1011,acceptor-<*>[<*>]: error binding to socket: Address already in use,Acceptor_83,Register_317,Address already in use_553,True,"The log message indicates that the ntpd process is exiting on a signal, which is not a normal behavior for a process. This could indicate a problem or issue with the ntpd process."
729,acceptor-<*>[<*>]: exiting,Acceptor_83,Exiting_318,none_554,False,"The log message indicates a kernel autorun process, which is a normal execution process."
47,anacron[<*>]: Updated timestamp for job <*> to <*>-<*>-<*>,Anacron_84,UpdateTimestamp_319,none_555,False,"The log message indicates that xinetd has started working and is available, which is a normal execution process."
700,anacron[<*>]: Can't open timestamp file for job <*> Read-only file system,Anacron_84,Opening_320,Read-only file system_556,True,"The log message indicates that the execution process is exiting on a signal, which is not a normal behavior."
732,anacron[<*>]: Aborted,Anacron_84,none_321,aborted_557,False,The log message does not indicate any abnormalities in the execution process.
832,Checking aperture...,Aperture_85,Warning_322,none_558,False,"The log message indicates a common process of creating Topspin /dev entries, which is a normal execution process."
780,audit: initializing netlink socket (disabled),Audit_86,Initializing_323,disabled_559,False,No log message provided
781,audit(<*>.<*>:<*>): initialized,Audit_86,Initialize_324,none_560,False,"The log message indicates BIOS-provided physical RAM map, which is a common and expected process during system boot-up."
819,<*> authentication failure; <*> uid=<*> euid=<*> <*> ruser= <*>,Authentication_87,Failure_325,none_561,False,"The log message indicates a successful check of filesystems, which is a normal execution process."
896,<*> authentication failure; <*> uid=<*> euid=<*> <*> ruser= <*> <*>,Authentication_87,Failure_325,none_562,True,The log message indicates an unknown keyword 'authenticate' which could be a sign of abnormal execution process.
756,Using cfq io scheduler,CfqIoScheduler_88,Using_326,none_563,False,"The log message appears to be related to BIOS initialization, which is a normal part of the execution process."
1104,chassis_mgr.x[<*>]: [INFO]: power-supply <*> is down,Chassismgr_89,none_327,down_564,False,The log message is not descriptive enough to determine if it indicates an abnormal execution process.
